postcode,Jan-2011,Feb-2011,Mar-2011,Apr-2011,May-2011,Jun-2011,Jul-2011,Aug-2011,Sep-2011,Oct-2011,Nov-2011,Dec-2011,Total
2792,0,0,0,0,1,0,2,0,0,0,0,0,3
2793,0,0,0,0,1,0,3,0,1,0,0,0,5
2794,6,3,4,7,7,5,18,0,1,4,6,2,63
2795,23,20,26,20,17,21,42,13,13,14,14,6,229
2796,0,0,0,0,0,0,0,0,0,0,0,0,0
2797,0,0,1,0,0,0,2,0,0,0,1,0,4
2798,1,2,1,0,1,4,2,1,1,1,1,0,15
2799,2,0,4,4,2,1,6,0,1,2,3,2,27
2800,22,23,21,26,25,17,39,21,15,26,19,17,271
2803,1,0,1,1,1,0,2,0,1,0,0,0,7
2804,1,1,1,0,1,1,1,0,2,2,0,1,11
2805,1,0,0,0,0,0,1,0,0,1,0,0,3
2806,0,0,0,1,0,0,2,0,0,1,0,0,4
2807,0,1,0,0,0,0,0,0,0,0,0,0,1
2808,0,1,0,0,0,0,0,0,0,0,0,0,1
2809,0,0,0,1,0,0,0,0,0,0,0,0,1
2810,2,1,0,3,2,1,7,1,3,2,0,2,24
2818,0,0,0,1,1,0,0,0,0,1,0,0,3
2820,8,2,3,3,1,2,9,1,3,6,3,1,42
2821,4,1,2,4,1,2,8,2,2,2,2,0,30
2823,0,1,1,4,0,3,3,1,1,3,0,0,17
2824,2,0,2,2,0,3,3,1,2,1,1,0,17
2825,1,0,2,2,0,1,1,0,1,0,1,3,12
2826,0,0,0,0,0,0,0,0,0,0,0,0,0
2827,1,0,3,1,0,2,8,0,0,2,1,0,18
2828,2,0,2,0,0,0,3,2,0,0,2,0,11
2829,3,2,0,1,0,0,4,0,3,4,1,1,19
2830,27,21,18,32,9,23,39,17,21,24,15,8,254
2831,2,2,2,5,0,1,10,1,0,1,0,0,24
2832,4,0,0,3,0,2,7,1,0,3,1,2,23
2833,1,0,0,0,1,1,1,1,0,1,0,0,6
2834,1,4,3,1,3,0,3,1,2,1,2,0,21
2835,1,2,2,1,2,4,6,1,3,4,2,0,28
2836,1,0,0,0,0,1,3,1,0,0,0,0,6
2838,0,0,0,0,0,0,0,0,0,0,0,0,0
2839,0,0,0,0,1,0,0,0,0,1,0,0,2
2840,2,1,1,1,2,0,7,1,7,0,0,0,22
2842,0,0,1,1,0,0,1,1,1,0,0,0,5
2843,4,4,1,1,4,2,7,3,2,0,0,1,29
2844,0,0,2,0,0,0,0,1,0,0,1,0,4
2845,0,0,2,0,1,0,0,0,0,1,0,1,5
2846,0,0,0,0,0,0,0,0,0,0,0,0,0
2847,3,0,0,0,0,0,1,1,0,0,0,2,7
2848,1,0,1,1,1,5,1,0,1,0,1,0,12
2849,1,0,0,1,1,1,2,1,1,1,0,1,10
2850,15,13,7,11,9,10,19,9,7,12,13,2,127
2852,6,0,3,2,1,2,7,0,1,1,0,2,25
2864,1,0,0,0,1,0,1,0,0,0,0,0,3
2865,0,0,1,1,0,0,3,0,1,0,0,0,6
2866,2,1,0,0,4,2,4,1,0,0,1,1,16
2867,0,0,1,0,0,3,0,0,0,1,0,0,5
2868,0,1,2,0,0,0,0,0,0,4,1,0,8
2869,0,0,0,1,0,2,2,0,0,1,0,0,6
2870,4,1,3,8,10,7,14,4,6,5,1,3,66
2871,3,1,2,6,3,2,10,1,1,6,0,5,40
2873,0,0,0,0,0,0,1,0,0,1,0,0,2
2874,2,2,1,0,0,0,2,0,0,1,0,0,8
2875,0,0,1,3,0,0,7,0,1,1,0,0,13
2876,1,0,1,0,0,0,3,0,0,0,0,0,5
2877,3,1,1,2,1,3,5,2,0,1,2,2,23
2878,0,1,0,0,0,0,2,0,0,0,0,0,3
2879,1,0,0,0,0,1,0,0,0,0,0,0,2
2880,8,7,7,4,7,4,12,6,5,9,5,6,80
2890,0,0,0,0,0,0,0,0,0,0,0,0,0
2891,0,0,0,0,0,0,0,0,0,0,0,0,0
2898,0,0,1,0,0,0,0,0,0,0,0,0,1
2899,0,0,1,0,0,0,0,0,0,0,0,0,1
2900,1,0,2,2,1,1,0,2,2,2,2,0,15
2901,1,0,0,0,0,0,0,0,0,0,0,0,1
2902,11,8,6,11,11,8,11,5,8,4,7,3,93
2903,1,5,2,5,3,2,9,3,2,4,2,1,39
2904,12,6,4,4,2,6,17,2,2,3,3,2,63
2905,14,8,9,7,8,14,18,13,5,12,11,6,125
2906,4,4,6,7,10,10,15,11,7,7,4,8,93
2911,0,3,4,3,6,3,7,3,1,6,3,2,41
2912,3,6,6,5,6,4,20,5,8,4,2,1,70
2913,15,12,13,22,10,18,26,20,12,22,20,15,205
2914,4,7,13,6,6,11,14,6,4,11,9,4,95
3001,0,0,0,0,0,0,0,1,0,0,0,0,1
3002,9,4,6,14,6,5,17,13,7,7,5,5,98
3003,6,11,10,9,8,11,11,10,7,5,3,2,93
3004,30,22,40,51,34,22,62,28,39,39,40,30,437
3005,0,0,0,0,0,0,0,0,0,1,0,0,1
3006,24,23,30,28,23,26,35,19,26,29,23,12,298
3008,18,23,23,19,14,13,24,21,20,22,12,7,216
3010,1,0,0,0,0,0,1,0,0,0,0,0,2
3011,23,9,22,29,16,25,33,11,22,20,18,8,236
3012,15,19,16,16,24,17,40,10,17,13,15,10,212
3013,11,11,10,13,15,12,11,10,7,9,5,5,119
3015,11,12,8,15,6,6,11,7,8,12,10,12,118
3016,17,12,13,19,15,6,26,13,6,8,9,9,153
3018,9,8,7,7,5,5,19,6,5,8,7,6,92
3019,3,7,3,5,15,6,15,3,3,9,11,3,83
3020,37,23,31,34,29,27,36,26,24,25,24,11,327
3021,24,22,28,30,32,20,55,27,22,21,24,16,321
3022,1,1,1,0,0,5,2,2,1,0,3,1,17
3023,50,42,53,43,32,36,62,36,41,43,35,24,497
3024,5,16,7,10,8,3,9,4,9,10,6,5,92
3025,7,10,4,4,9,8,6,11,5,10,8,10,92
3026,8,3,2,0,4,3,6,4,2,2,4,0,38
3027,2,3,3,2,2,2,5,3,2,7,5,2,38
3028,11,20,12,22,20,12,29,12,15,20,17,10,200
3029,29,39,38,50,29,61,76,41,38,36,49,21,507
3030,64,50,69,57,57,53,95,72,52,54,53,25,701
3031,16,14,12,13,16,19,22,11,10,11,12,10,166
3032,30,26,20,33,15,12,39,15,16,30,23,11,270
3033,5,7,4,11,7,5,17,11,6,12,4,6,95
3034,5,3,4,7,6,3,18,5,5,7,4,6,73
3036,7,5,2,6,2,4,4,4,4,3,3,4,48
3037,32,26,29,33,25,23,51,28,27,36,24,16,350
3038,16,19,14,15,13,13,29,17,14,13,18,8,189
3039,14,9,11,13,7,17,24,11,9,10,9,1,135
3040,25,18,18,24,20,14,43,14,13,15,17,6,227
3041,13,14,10,7,11,6,12,8,4,7,7,7,106
3042,8,10,11,14,5,10,27,10,7,10,5,8,125
3043,14,11,20,24,13,22,36,11,17,14,12,7,201
3044,10,15,14,16,12,14,30,12,10,13,15,12,173
3045,0,0,0,0,0,0,0,0,0,1,0,0,1
3046,21,20,13,11,30,20,33,14,12,18,9,9,210
3047,10,10,8,12,13,14,9,8,10,7,16,6,123
3048,9,6,6,14,5,5,14,9,9,10,5,6,98
3049,7,2,5,2,6,6,13,1,2,3,4,2,53
3050,0,0,0,0,0,1,0,0,0,0,0,0,1
3051,13,15,11,15,16,8,32,19,13,15,12,8,177
3052,3,5,2,1,1,1,12,5,2,6,2,1,41
3053,28,16,19,15,14,11,22,13,16,15,14,3,186
3054,9,2,3,6,5,1,10,5,4,1,10,2,58
3055,7,6,12,10,4,5,10,4,7,7,1,1,74
3056,17,15,14,21,21,24,33,11,9,18,16,11,210
3057,8,7,5,6,7,7,8,7,5,4,4,1,69
3058,31,22,21,23,25,18,39,19,23,25,16,3,265
3059,13,7,15,9,8,9,10,7,10,16,6,1,111
3060,7,6,4,6,5,7,21,8,5,9,5,2,85
3061,16,18,19,17,11,17,37,16,10,16,10,4,191
3062,0,2,3,1,0,1,2,1,4,3,5,0,22
3063,0,1,0,0,0,1,0,0,0,0,0,0,2
3064,28,28,32,31,22,27,41,39,33,34,26,25,366
3065,12,11,15,16,22,14,20,13,15,14,11,12,175
3066,12,8,11,18,17,15,26,12,10,13,12,10,164
3067,10,7,14,7,9,10,13,12,4,13,3,4,106
3068,16,12,14,12,10,11,25,17,12,9,7,6,151
3070,16,16,14,23,14,20,27,11,10,9,10,9,179
3071,15,10,9,19,19,12,22,12,9,18,11,12,168
3072,37,22,20,25,24,31,49,18,32,19,17,10,304
3073,22,26,36,34,29,40,54,21,29,43,19,16,369
3074,13,28,23,13,10,15,38,14,16,16,12,8,206
3075,11,5,10,11,13,8,23,10,13,14,6,9,133
3076,15,18,17,25,11,9,33,21,11,15,26,13,214
3078,8,8,6,5,4,9,10,9,8,5,6,2,80
3079,13,9,15,12,10,6,15,15,20,6,4,2,127
3081,6,13,4,10,5,6,14,8,8,9,8,4,95
3082,18,13,14,20,21,9,22,15,15,15,23,10,195
3083,21,13,16,14,15,22,32,23,13,14,19,10,212
3084,20,13,21,26,10,9,23,10,12,12,10,9,175
3085,7,12,6,5,5,7,9,11,4,6,0,3,75
3086,0,0,0,0,1,0,0,0,0,0,0,0,1
3087,7,6,6,1,6,3,6,6,4,1,5,4,55
3088,16,18,15,16,22,19,28,16,15,4,12,4,185
3089,6,8,12,3,2,7,12,6,8,5,2,2,73
3090,1,2,2,0,1,1,0,2,1,1,1,0,12
3091,3,4,1,3,0,1,1,1,1,0,0,4,19
3093,1,3,1,1,4,1,6,3,4,0,2,1,27
3094,1,3,6,3,2,5,5,4,4,8,3,1,45
3095,24,15,18,16,16,17,44,13,19,30,11,10,233
3096,2,0,3,3,1,0,2,1,1,0,1,0,14
3097,2,0,1,2,1,0,2,1,1,1,2,0,13
3099,3,4,2,5,10,1,5,4,1,2,1,3,41
3101,26,20,22,19,20,23,56,20,22,17,8,7,260
3102,5,5,2,4,4,3,14,4,2,3,3,3,52
3103,18,11,19,13,13,17,23,12,14,16,13,8,177
3104,13,13,22,27,19,6,26,14,6,21,20,10,197
3105,4,6,7,13,11,5,10,3,7,11,10,8,95
3106,9,7,16,15,10,23,26,10,13,13,8,6,156
3107,9,14,14,10,10,7,13,11,10,11,4,2,115
3108,15,10,13,17,8,15,25,9,9,17,12,3,153
3109,23,14,27,18,21,16,32,17,23,24,19,11,245
3110,0,0,0,1,0,1,0,0,0,0,0,0,2
3111,4,10,7,8,10,5,15,5,13,11,5,5,98
3113,7,8,7,7,5,6,12,5,2,8,4,6,77
3114,5,5,3,5,3,1,6,2,1,3,1,0,35
3115,5,5,2,5,2,5,7,2,2,3,2,2,42
3116,14,6,6,5,6,9,10,11,4,6,5,2,84
3121,36,35,37,32,44,40,57,47,34,32,25,28,447
3122,29,21,27,22,30,23,43,23,21,20,20,14,293
3123,14,11,16,11,16,10,26,10,15,12,15,5,161
3124,26,9,21,23,20,16,44,24,20,19,13,6,241
3125,10,8,10,5,13,4,17,10,13,15,8,4,117
3126,12,4,5,10,7,4,12,3,8,8,6,3,82
3127,12,17,20,12,12,12,32,12,19,8,8,4,168
3128,22,18,27,30,21,21,31,11,22,31,31,13,278
3129,13,5,13,11,11,10,17,15,10,9,10,3,127
3130,29,15,27,28,18,24,38,19,21,26,10,12,267
3131,21,10,17,17,19,11,29,14,12,15,11,8,184
3132,12,9,9,12,13,13,16,11,7,7,5,6,120
3133,12,12,12,21,22,10,25,7,12,11,15,6,165
3134,24,15,23,31,20,27,33,14,18,19,22,12,258
3135,8,10,10,10,4,7,13,10,7,6,8,4,97
3136,23,17,16,14,18,23,40,25,21,18,18,10,243
3137,5,5,7,9,8,7,11,6,11,6,5,7,87
3138,13,8,8,9,5,12,20,10,8,10,6,6,115
3139,9,9,8,11,3,4,18,4,1,5,9,1,82
3140,11,6,10,10,7,12,16,8,10,11,6,8,115
3141,35,28,36,43,36,33,64,32,36,36,43,15,437
3142,11,15,15,16,12,16,22,10,12,16,16,6,167
3143,12,10,10,6,8,7,27,12,4,9,6,5,116
3144,20,13,9,15,10,13,16,13,9,15,14,7,154
3145,15,18,15,13,20,12,34,27,18,18,16,7,213
3146,18,12,14,11,25,19,27,21,15,14,13,21,210
3147,11,10,11,10,9,11,16,11,14,8,4,8,123
3148,7,7,14,6,7,2,11,12,6,5,4,6,87
3149,22,13,23,27,27,27,47,21,21,23,25,15,291
3150,52,33,49,54,60,40,85,47,56,51,44,19,590
3151,7,4,6,7,6,7,13,6,5,4,5,1,71
3152,19,7,16,19,14,12,17,20,7,14,14,13,172
3153,12,18,17,28,18,16,38,12,12,12,11,9,203
3154,1,0,2,3,3,1,5,2,4,1,1,1,24
3155,14,8,3,6,5,11,21,9,8,8,8,4,105
3156,19,11,22,14,10,18,38,15,17,24,9,7,204
3158,2,5,3,3,3,8,8,3,2,1,1,2,41
3159,0,1,3,4,1,1,2,3,0,0,0,0,15
3160,4,5,7,2,7,5,9,3,3,11,1,2,59
3161,8,14,13,11,16,17,23,15,10,9,12,9,157
3162,13,9,8,23,12,11,26,16,13,15,7,6,159
3163,14,22,21,23,25,18,31,25,23,25,12,12,251
3164,0,0,1,0,1,1,1,0,0,0,0,0,4
3165,16,12,17,14,9,12,33,16,9,19,10,5,172
3166,23,11,17,15,20,20,47,17,20,16,23,10,239
3167,2,5,12,6,6,5,21,9,7,5,7,4,89
3168,18,25,23,28,17,19,36,14,21,15,13,6,235
3169,16,10,7,13,13,16,24,17,13,13,15,11,168
3170,12,10,16,21,12,4,25,5,12,14,13,8,152
3171,18,15,29,20,21,21,39,23,21,22,18,9,256
3172,15,4,10,10,11,9,16,20,13,10,5,6,129
3173,8,14,17,18,6,13,20,10,13,12,19,6,156
3174,14,15,19,19,18,12,35,15,20,16,18,7,208
3175,41,41,41,44,45,46,79,45,50,53,45,24,554
3176,0,0,0,0,0,0,0,0,0,0,0,0,0
3177,4,4,2,1,7,5,4,5,7,3,7,4,53
3178,20,18,25,18,15,18,39,20,14,12,12,11,222
3179,3,3,7,3,2,3,11,3,3,8,5,1,52
3180,5,7,5,2,8,5,7,6,3,1,4,0,53
3181,27,19,24,22,23,21,36,14,20,26,24,11,267
3182,32,20,27,38,24,24,53,35,22,26,30,16,347
3183,6,16,16,14,8,9,27,14,10,10,17,8,155
3184,10,7,19,11,11,12,19,9,10,8,13,5,134
3185,11,12,10,13,12,7,28,17,9,10,11,4,144
3186,21,31,25,20,21,31,32,27,25,22,27,12,294
3187,9,6,16,16,16,15,26,11,13,13,9,4,154
3188,13,8,21,7,9,7,24,17,10,10,4,9,139
3189,15,11,10,10,5,12,26,8,13,9,9,9,137
3190,3,6,4,3,5,7,15,9,5,5,2,6,70
3191,8,6,10,8,9,3,11,11,7,6,3,5,87
3192,9,16,15,22,14,29,27,18,22,17,20,16,225
3193,8,13,16,21,17,15,22,10,12,14,12,10,170
3194,11,9,10,6,13,8,21,9,7,9,9,2,114
3195,17,30,25,44,20,24,44,31,24,24,28,12,323
3196,18,15,14,15,17,9,23,8,18,14,13,7,171
3197,6,11,10,7,4,7,16,11,6,5,7,4,94
3198,8,3,8,7,9,12,20,6,10,11,13,5,112
3199,40,27,25,38,29,21,53,21,28,35,27,20,364
3200,5,1,2,0,2,1,5,2,1,1,2,0,22
3201,10,7,12,11,10,21,26,18,9,14,7,6,151
3202,3,4,2,2,1,2,5,3,4,1,5,0,32
3204,19,28,21,31,24,16,32,18,15,25,19,11,259
3205,27,31,38,32,34,21,55,20,30,34,27,21,370
3206,8,8,11,12,14,6,19,10,12,9,10,9,128
3207,24,24,42,40,23,33,47,26,20,34,20,15,348
3211,1,0,0,1,2,1,1,0,1,3,1,0,11
3212,0,5,9,8,0,7,6,9,2,5,9,4,64
3214,3,3,5,4,7,8,16,3,2,7,4,7,69
3215,11,10,9,9,9,5,28,10,3,8,5,4,111
3216,26,15,23,30,17,25,34,14,15,22,21,12,254
3217,0,0,0,0,0,0,0,0,0,0,0,0,0
3218,8,1,8,9,5,8,13,7,3,8,9,3,82
3219,5,4,6,4,8,7,11,5,10,10,6,7,83
3220,21,18,20,31,20,21,34,22,18,18,10,11,244
3221,9,7,9,3,6,8,13,4,3,6,4,1,73
3222,4,6,3,1,4,2,11,4,7,3,4,4,53
3223,1,3,3,3,1,2,8,2,3,2,2,0,30
3224,3,6,2,4,5,2,14,3,4,9,4,3,59
3225,2,1,1,2,1,1,4,1,1,1,0,4,19
3226,6,2,6,9,5,9,6,3,7,8,5,2,68
3227,0,7,2,2,3,2,1,0,2,2,4,3,28
3228,6,13,8,8,10,11,19,8,1,6,7,8,105
3230,5,0,3,0,4,1,1,1,2,2,1,0,20
3231,1,0,1,1,3,2,0,0,1,0,2,0,11
3232,2,2,0,2,1,2,1,0,0,1,1,1,13
3233,0,0,0,0,3,0,5,1,2,0,5,0,16
3235,2,0,0,0,0,0,2,0,1,0,0,0,5
3236,0,0,0,0,0,0,0,0,0,0,0,0,0
3237,1,0,0,0,0,0,0,0,0,0,0,0,1
3238,0,0,1,0,0,1,0,0,0,0,3,0,5
3239,0,0,0,1,0,0,0,0,0,1,0,0,2
3240,2,1,2,2,1,2,1,2,1,0,0,3,17
3241,1,2,1,1,0,1,6,2,0,1,1,0,16
3242,0,2,0,1,0,0,0,0,0,0,0,0,3
3243,1,0,1,0,0,1,1,0,0,0,1,0,5
3249,2,0,1,5,0,4,3,1,0,3,0,0,19
3250,13,2,4,4,5,4,11,3,2,4,5,5,62
3251,0,0,0,0,0,0,3,0,0,0,0,0,3
3254,0,0,1,0,0,0,0,0,1,0,0,0,2
3260,0,1,3,3,4,5,4,3,1,4,2,4,34
3264,1,1,1,4,0,0,4,0,4,4,0,0,19
3265,2,0,2,1,1,1,2,0,0,1,0,2,12
3266,2,1,1,2,2,2,7,0,2,1,1,0,21
3267,0,0,0,0,0,0,1,0,1,0,1,0,3
3268,2,2,1,3,2,2,8,1,0,1,1,1,24
3269,0,0,1,1,0,1,5,0,1,0,0,0,9
3270,1,0,0,0,0,0,0,0,1,0,0,0,2
3271,0,0,0,0,0,1,0,0,0,1,0,0,2
3272,1,1,1,2,2,2,7,0,0,0,0,0,16
3273,0,0,0,0,0,0,0,0,0,0,0,0,0
3274,0,0,0,0,0,0,1,1,1,0,0,0,3
3275,0,0,0,0,0,2,1,0,0,0,1,0,4
3276,2,0,1,0,0,0,0,0,0,1,0,0,4
3277,1,0,0,0,2,3,2,1,2,0,0,0,11
3278,0,0,0,0,0,0,0,0,0,0,0,0,0
3279,2,0,0,0,0,1,0,0,0,0,0,0,3
3280,29,41,30,24,46,22,31,30,18,25,33,6,335
3281,3,2,0,1,1,0,2,3,1,1,0,3,17
3282,1,0,0,1,1,2,4,2,2,5,5,1,24
3283,1,1,1,1,0,1,1,0,1,0,0,0,7
3284,1,0,1,1,2,4,0,3,0,1,3,2,18
3285,0,0,0,0,0,0,2,1,1,2,0,1,7
3286,0,0,1,0,0,0,0,0,0,1,2,0,4
3287,0,0,0,0,0,0,1,0,0,0,0,0,1
3289,1,1,0,0,0,0,3,1,0,0,0,0,6
3292,1,0,0,0,0,0,1,0,0,0,0,0,2
3293,0,0,0,0,1,1,0,1,0,1,0,0,4
3294,1,1,1,0,0,1,4,0,0,0,0,1,9
3300,6,4,4,2,5,4,12,4,3,5,3,4,56
3301,1,1,0,1,1,0,5,2,0,3,0,0,14
3302,0,1,0,1,0,2,1,0,0,0,0,0,5
3303,0,0,0,0,2,0,2,0,0,0,0,0,4
3304,2,3,1,2,2,0,7,0,0,3,4,0,24
3305,8,3,4,4,7,3,9,5,4,7,1,2,57
3309,0,0,0,0,0,0,0,0,0,0,0,0,0
3310,0,0,0,1,0,0,0,0,0,0,0,0,1
3311,1,0,0,1,0,0,5,1,0,0,0,0,8
3312,2,1,0,2,0,0,4,0,0,1,0,1,11
3314,1,0,0,0,1,0,3,0,1,0,1,0,7
3315,1,0,2,0,0,1,6,0,0,0,0,1,11
3317,1,0,1,0,0,0,1,0,0,1,0,0,4
3318,1,2,3,0,0,1,3,0,0,0,1,1,12
3319,0,0,0,0,0,0,0,0,0,0,0,0,0
3321,0,0,0,2,2,0,2,1,3,2,0,2,14
3322,0,0,0,0,1,0,0,0,0,0,0,0,1
3323,0,0,0,0,0,0,1,0,0,0,0,0,1
3324,0,1,0,0,0,0,0,0,1,1,0,1,4
3325,1,0,1,0,1,1,1,1,0,0,0,0,6
3328,0,0,3,0,1,1,1,2,0,0,1,0,9
3329,0,0,0,0,0,0,1,0,0,1,0,0,2
3330,0,1,0,0,0,1,0,0,0,0,0,0,2
3331,1,1,4,4,2,3,4,4,0,4,0,1,28
3332,3,0,0,0,0,0,0,0,0,1,0,0,4
3333,0,1,0,0,0,1,2,1,1,2,1,1,10
3334,0,1,4,0,0,0,2,0,1,0,0,0,8
3335,3,2,1,0,1,2,2,1,2,2,1,1,18
3337,16,18,17,20,21,9,26,16,11,15,18,3,190
3338,8,3,7,7,6,6,20,1,6,3,4,2,73
3340,7,7,13,10,15,12,17,11,9,5,9,6,121
3341,1,0,3,0,1,2,2,0,0,1,0,1,11
3342,0,4,1,3,4,1,4,1,3,2,0,1,24
3345,0,0,0,2,1,0,2,0,0,1,1,2,9
3350,42,36,35,38,29,33,68,26,28,32,22,18,407
3351,1,1,1,0,1,3,7,0,2,1,4,1,22
3352,10,7,6,9,8,11,13,4,5,13,5,1,92
3353,0,0,0,0,2,1,0,0,1,0,0,0,4
3354,1,0,0,0,0,0,0,0,0,0,0,0,1
3355,5,11,9,8,1,5,13,6,5,10,7,5,85
3356,3,2,5,10,5,5,8,2,5,5,5,0,55
3357,1,2,4,1,2,1,5,1,0,1,1,1,20
3360,0,0,1,0,0,1,2,0,0,1,2,0,7
3361,0,0,0,0,0,0,2,1,1,0,1,0,5
3363,2,1,4,2,0,0,4,1,2,2,0,0,18
3364,1,1,3,3,1,1,3,1,1,2,0,0,17
3370,1,0,0,1,1,1,2,0,0,1,0,0,7
3371,1,1,0,0,0,0,1,0,0,0,0,0,3
3373,3,0,0,2,1,0,2,1,1,2,0,0,12
3374,0,0,0,0,1,0,0,0,1,0,0,0,2
3375,0,0,0,0,0,0,0,0,0,0,0,0,0
3377,1,1,5,4,4,2,6,1,0,3,2,3,32
3378,0,0,0,0,0,0,0,1,0,0,0,0,1
3379,0,0,2,1,0,2,3,0,0,0,0,1,9
3380,3,0,2,1,1,3,6,0,1,2,1,0,20
3381,0,1,2,0,0,0,0,0,0,2,1,0,6
3384,2,0,0,0,2,1,1,0,0,0,1,0,7
3385,1,0,0,1,1,0,0,0,0,1,0,0,4
3387,0,1,0,0,1,0,0,0,0,0,0,0,2
3388,1,0,4,1,1,0,0,0,0,0,0,0,7
3390,1,0,0,0,1,0,1,1,0,1,0,0,5
3391,0,1,0,1,1,0,0,0,0,0,0,0,3
3392,0,0,0,0,0,0,1,0,0,0,0,0,1
3393,1,1,1,5,2,2,2,0,2,1,2,0,19
3395,1,0,0,0,1,3,0,0,0,0,1,0,6
3396,2,0,1,1,1,2,2,0,1,2,0,0,12
3400,6,4,8,5,5,9,18,8,1,5,3,0,72
3401,3,2,2,2,3,1,14,1,1,1,1,1,32
3402,0,0,0,0,0,0,0,0,0,0,0,0,0
3407,0,0,0,0,0,0,0,0,0,0,0,0,0
3409,0,0,2,3,3,0,1,0,1,0,0,0,10
3412,0,1,0,0,0,0,0,0,0,0,0,1,2
3413,1,0,0,0,0,0,0,0,0,0,0,0,1
3414,2,0,0,1,0,1,1,0,0,0,2,0,7
3415,0,0,0,0,0,0,0,0,0,0,0,0,0
3418,1,0,0,0,1,0,1,1,1,4,2,1,12
3419,1,0,0,1,0,0,2,0,2,2,0,1,9
3420,0,0,0,0,0,0,2,0,0,0,0,0,2
3423,0,0,1,0,0,0,0,0,0,0,0,0,1
3424,0,0,0,2,1,0,3,0,0,2,0,0,8
3427,1,0,4,2,0,3,3,0,0,0,0,0,13
3428,0,0,1,1,0,0,2,0,0,2,1,0,7
3429,23,17,12,19,20,18,26,5,23,17,15,7,202
3430,0,0,0,1,0,0,0,0,0,0,0,0,1
3431,0,6,1,2,4,0,3,0,1,1,2,2,22
3432,0,0,0,0,0,0,0,0,0,0,0,0,0
3433,0,0,0,0,0,0,0,0,0,0,0,0,0
3434,2,1,2,2,0,2,2,2,2,4,1,1,21
3435,1,4,4,1,1,0,5,1,1,1,3,0,22
3437,4,3,9,9,4,8,10,8,5,3,8,2,73
3438,2,0,2,1,1,2,2,1,2,2,3,1,19
3440,1,0,0,1,1,1,0,0,1,4,3,0,12
3441,3,1,1,3,1,0,2,1,1,2,0,0,15
3442,2,13,4,2,2,2,4,3,2,8,0,1,43
3444,11,3,4,6,3,4,11,4,4,4,5,3,62
3446,3,0,0,1,0,0,1,0,0,0,0,0,5
3447,1,0,0,0,0,0,1,0,0,0,0,0,2
3448,0,0,0,1,0,0,0,1,0,1,1,0,4
3450,6,4,1,4,2,3,8,2,5,2,2,0,39
3451,1,1,3,1,0,2,0,3,1,2,0,0,14
3453,1,1,0,0,0,1,3,1,0,3,0,0,10
3458,0,0,2,1,1,1,1,1,2,2,0,1,12
3460,3,0,2,2,2,4,3,3,0,0,1,1,21
3461,4,1,0,2,0,2,3,2,2,1,0,0,17
3462,1,0,0,0,1,0,4,0,0,0,1,0,7
3463,1,2,2,2,1,0,0,0,1,1,0,2,12
3464,0,0,1,1,0,0,0,0,0,0,0,0,2
3465,2,2,6,2,5,0,6,2,1,2,0,0,28
3467,0,0,1,0,2,3,3,0,0,0,1,0,10
3468,0,0,0,0,0,0,2,1,0,0,0,0,3
3469,0,0,0,0,0,0,1,0,0,0,0,1,2
3472,1,0,0,2,0,2,0,1,1,1,0,0,8
3475,1,1,0,0,0,1,1,2,0,0,0,0,6
3477,0,0,0,2,0,0,1,0,0,1,0,0,4
3478,0,2,0,0,1,2,6,0,2,3,0,0,16
3480,2,0,2,1,0,2,4,0,0,0,2,1,14
3482,0,1,0,0,0,1,1,0,0,0,0,0,3
3483,1,1,0,0,0,1,1,0,2,1,0,0,7
3485,0,0,0,0,0,0,1,0,0,0,0,0,1
3487,0,0,0,0,0,0,1,0,0,0,0,0,1
3488,0,0,0,0,0,1,0,0,0,1,0,0,2
3489,0,0,0,0,0,0,0,0,0,0,0,0,0
3490,1,1,0,2,0,0,1,0,1,2,1,0,9
3491,1,0,0,0,0,0,0,0,0,0,0,0,1
3494,1,0,1,3,0,0,0,1,0,0,0,1,7
3496,4,1,1,0,4,0,6,0,2,2,2,3,25
3498,4,1,2,2,1,2,8,1,6,2,2,2,33
3500,22,15,18,22,11,20,33,18,14,16,9,7,205
3501,1,0,3,1,1,0,0,0,0,1,0,0,7
3502,0,0,0,0,0,0,1,0,0,1,0,0,2
3505,0,1,3,2,0,1,2,3,2,4,4,2,24
3506,0,0,0,0,0,0,0,0,0,0,0,0,0
3507,0,0,0,0,0,0,0,0,0,0,0,0,0
3509,0,0,0,0,0,0,1,0,0,0,0,0,1
3512,1,0,0,0,0,0,2,0,1,0,0,0,4
3515,1,0,0,0,0,2,2,0,1,0,1,1,8
3516,0,0,0,2,0,0,1,0,2,0,0,0,5
3517,0,1,1,3,0,3,3,1,0,0,0,0,12
3518,1,0,1,0,0,1,0,1,0,3,2,0,9
3520,0,0,0,0,0,0,0,0,0,0,0,0,0
3521,0,0,1,0,0,0,0,0,0,0,0,1,2
3522,0,1,0,1,0,0,0,1,0,0,1,0,4
3523,0,2,0,1,2,0,2,0,1,2,2,0,12
3525,1,2,1,0,3,1,1,1,0,1,1,1,13
3527,1,0,0,0,1,0,0,0,0,1,0,0,3
3529,0,0,0,0,0,0,0,0,0,1,0,0,1
3530,0,0,0,0,1,0,1,0,0,0,0,0,2
3531,0,0,1,0,0,0,0,1,0,0,0,0,2
3533,1,0,0,1,0,1,1,1,0,1,0,1,7
